#X Y Z D Ice_Thickness
0.999033148         0.0312870063        0.0500000007        0                   0                       
0.999033148         0.0312870072        0.0500000007        9.02480676e-10      0                       
0.998976701         0.0320942425        0.0500000007        0.000809207404      0                       
0.998940891         0.0326063492        0.0500000008        0.00132256457       0                       
0.998912914         0.0330064346        0.0500000007        0.00172362702       0                       
0.998864746         0.0336952717        0.0500000007        0.00241414615       0                       
0.998846841         0.0339513238        0.0500000007        0.00267082346       0                       
0.998835705         0.0341105772        0.0500000007        0.00283046582       0                       
0.998777463         0.0349434774        0.0500000007        0.00366539982       0                       
0.998717715         0.0357979125        0.0500000007        0.00452192135       0                       
0.998705729         0.0359693226        0.0500000007        0.00469375003       0                       
0.998689922         0.0361953671        0.0500000007        0.00492034653       0                       
0.998640245         0.0369057858        0.0500000008        0.00563250002       0                       
0.998606742         0.037384905         0.0500000007        0.00611278913       0                       
0.998574761         0.0378422491        0.0500000007        0.00657125001       0                       
0.998509277         0.0387787114        0.0500000007        0.00750999905       0                       
0.998509277         0.0387787123        0.0500000007        0.00751             0                       
0.998509275         0.0387787126        0.0500000007        0.00751000209       0                       
0.997599605         0.038897327         0.0500000007        0.00842737307       0                       
0.997160578         0.0389545731        0.0500000007        0.00887011692       0                       
0.996184907         0.0390817935        0.0500000007        0.00985404652       0                       
0.996084431         0.0390948949        0.0500000007        0.00995537324       0                       
0.995961896         0.0391108727        0.0500000007        0.0100789457        0                       
0.995021382         0.0392335092        0.0500000008        0.0110274216        0                       
0.994206387         0.0393397791        0.0500000008        0.0118493157        0                       
0.993551778         0.0394251358        0.0500000008        0.0125094661        0                       
0.992713505         0.0395344415        0.0500000007        0.0133548357        0                       
0.991816277         0.0396514346        0.0500000008        0.0142596594        0                       
0.990139935         0.0398700207        0.0500000008        0.0159501922        0                       
0.989860297         0.0399064841        0.0500000007        0.0162321974        0                       
0.988355196         0.0401027427        0.0500000008        0.01775004          0                       
0.984758985         0.0405716799        0.0500000007        0.0213766966        0                       
0.984587677         0.040594018         0.0500000007        0.0215494545        0                       
0.984424503         0.0406152961        0.0500000007        0.0217140107        0                       
0.980394134         0.0411408597        0.0500000007        0.0257785014        0                       
0.977300986         0.0415441561        0.0500000008        0.028897831         0                       
0.975045724         0.0418381986        0.0500000008        0.0311721801        0                       
0.972371498         0.0421866079        0.0500000006        0.033869007         0                       
0.968495993         0.0426914816        0.0500000008        0.0377772592        0                       
0.962142359         0.0435176289        0.0500000008        0.044184379         0                       
0.960785859         0.0436940434        0.0500000006        0.0455523027        0                       
0.960321525         0.0437543359        0.0500000009        0.0460205348        0                       
0.958801406         0.0439516608        0.0500000007        0.0475534079        0                       
0.951277574         0.044928299         0.0500000007        0.0551403613        0                       
0.948249805         0.0453218531        0.0500000007        0.058193601         0                       
0.943431161         0.0459487927        0.0500000005        0.0630528586        0                       
0.93540283          0.0469983873        0.0500000006        0.0711495082        0                       
0.935048336         0.0470448027        0.050000001         0.071507028         0                       
0.934185031         0.0471586035        0.0500000007        0.0723778016        0                       
0.925601655         0.0482896298        0.0500000008        0.0810353746        0                       
0.922746981         0.0486689098        0.0500000007        0.0839151342        0                       
0.916673013         0.0494769542        0.0500000007        0.0900426151        0                       
0.911100098         0.0502240818        0.0500000009        0.0956653887        0                       
0.909130086         0.0504887201        0.0500000006        0.0976530963        0                       
0.901071429         0.0515783629        0.0500000007        0.105785087         0                       
0.901071425         0.0515783634        0.0500000007        0.10578509          0                       
0.901071424         0.0515783635        0.0500000007        0.105785091         0                       
0.893391081         0.052625175         0.0500000008        0.113536445         0                       
0.890385955         0.0530378286        0.0500000008        0.116569771         0                       
0.885367454         0.0537270416        0.0500000007        0.121635377         0                       
0.880940709         0.0543391813        0.0500000009        0.126104246         0                       
0.876089918         0.055011063         0.0500000006        0.131001347         0                       
0.869866842         0.0558778071        0.0500000007        0.137284492         0                       
0.869053452         0.0559913556        0.0500000007        0.13810577          0                       
0.862724306         0.0568775662        0.0500000007        0.144496659         0                       
0.860297181         0.0572191281        0.0500000008        0.1469477           0                       
0.854581788         0.0580235854        0.0500000009        0.15271943          0                       
0.851195382         0.0585023026        0.0500000007        0.156139505         0                       
0.845314278         0.0593354813        0.0500000008        0.162079334         0                       
0.840845523         0.0599706249        0.0500000007        0.166593            0                       
0.835817501         0.0606873343        0.0500000007        0.171671846         0                       
0.831111983         0.0613596838        0.0500000008        0.176425156         0                       
0.825003891         0.0622354333        0.050000001         0.182595709         0                       
0.820812871         0.0628378322        0.0500000008        0.186829801         0                       
0.815732315         0.063570442         0.0500000007        0.191962906         0                       
0.810705736         0.0642971846        0.0500000007        0.19704175          0                       
0.805679503         0.0650263269        0.0500000007        0.202120594         0                       
0.799819756         0.0658789694        0.0500000007        0.208042049         0                       
0.793960358         0.0667340171        0.0500000007        0.213963506         0                       
0.793960358         0.0667340171        0.0500000007        0.213963506         0                       
0.788107968         0.0675902618        0.0500000008        0.219878202         0                       
0.784490386         0.0681204694        0.0500000007        0.223534432         0                       
0.778202159         0.0690436499        0.0500000007        0.229890065         0                       
0.77580131          0.0693964172        0.0500000006        0.232316692         0                       
0.767531936         0.0706132373        0.0500000008        0.240675112         0                       
0.766574576         0.0707540929        0.0500000008        0.241642779         0                       
0.766236848         0.0708038513        0.0500000006        0.241984153         0                       
0.755535493         0.0723811477        0.0500000007        0.252801124         0                       
0.755535464         0.072381152         0.0500000007        0.252801153         0                       
0.755535463         0.0723811521        0.0500000007        0.252801154         0                       
0.755535456         0.0723811532        0.0500000007        0.252801162         0                       
0.743570774         0.0741468097        0.0500000007        0.264895422         0                       
0.742371628         0.0743238417        0.0500000007        0.266107566         0                       
0.731931266         0.0758650619        0.0500000007        0.276661074         0                       
0.731931259         0.0758650629        0.0500000007        0.276661081         0                       
0.731931258         0.075865063         0.0500000007        0.276661082         0                       
0.720441876         0.0775586585        0.0500000007        0.288274615         0                       
0.720441875         0.0775586586        0.0500000007        0.288274616         0                       
0.710497663         0.0790197929        0.0500000007        0.2983256           0                       
0.706790647         0.0795621586        0.0500000008        0.302072081         0                       
0.699740268         0.0805930129        0.0500000008        0.309197424         0                       
0.690303117         0.0819649679        0.0500000007        0.31873378          0                       
0.688206252         0.0822693239        0.050000001         0.320852618         0                       
0.68198018          0.0831683613        0.0500000007        0.327143265         0                       
0.679422895         0.0835377479        0.0500000008        0.32972709          0                       
0.678237673         0.0837079155        0.0500000007        0.330924466         0                       
0.670811862         0.0847735152        0.0500000009        0.338426343         0                       
0.660159509         0.0862902576        0.0500000007        0.349186136         0                       
0.660159508         0.0862902578        0.0500000007        0.349186138         0                       
0.660159507         0.0862902579        0.0500000007        0.349186138         0                       
0.660159504         0.0862902584        0.0500000007        0.349186142         0                       
0.649254828         0.0878269266        0.0500000006        0.360198558         0                       
0.646970531         0.0881463177        0.0500000008        0.362505075         0                       
0.63715229          0.0895105065        0.0500000008        0.372417636         0                       
0.635048662         0.0898011656        0.0500000004        0.374541249         0                       
0.62519244          0.0911491815        0.0500000007        0.384489227         0                       
0.624726552         0.0912129481        0.0500000007        0.384959459         0                       
0.624636138         0.0912251891        0.0500000007        0.385050698         0                       
0.613679713         0.0926986687        0.0500000007        0.396105759         0                       
0.613679712         0.0926986688        0.0500000007        0.39610576          0                       
0.613679702         0.0926986703        0.0500000007        0.396105771         0                       
0.603258634         0.0940730952        0.0500000006        0.406617084         0                       
0.602552215         0.0941653778        0.0500000009        0.407329505         0                       
0.594947893         0.0951489812        0.0500000007        0.414997177         0                       
0.594826664         0.0951644975        0.0500000006        0.415119394         0                       
0.587850652         0.0960518871        0.0500000005        0.42215162          0                       
0.583079164         0.0966493898        0.0500000008        0.426960374         0                       
0.576484013         0.0974665161        0.0500000006        0.433605952         0                       
0.572015984         0.0980121253        0.0500000006        0.438107171         0                       
0.564744353         0.0988859905        0.0500000008        0.445431121         0                       
0.560810146         0.0993519982        0.0500000006        0.449392832         0                       
0.553776384         0.100171066         0.0500000008        0.456474123         0                       
0.549687116         0.100640544         0.0500000008        0.460590252         0                       
0.542654983         0.101430716         0.0500000008        0.46766664          0                       
0.538930436         0.101844674         0.050000001         0.471414121         0                       
0.528338784         0.102986703         0.0500000007        0.482067164         0                       
0.527717156         0.10305394          0.0500000007        0.482692417         0                       
0.527512147         0.103075508         0.0500000007        0.482898558         0                       
0.514484036         0.104416849         0.0500000007        0.495995537         0                       
0.514442654         0.104421012         0.0500000007        0.496037129         0                       
0.514050025         0.104459358         0.0500000007        0.496431625         0                       
0.503005341         0.105539487         0.0500000008        0.507529            0                       
0.501784221         0.105655183         0.0500000008        0.508755589         0                       
0.491533276         0.106603606         0.050000001         0.519050314         0                       
0.488321964         0.10689015          0.050000001         0.522274386         0                       
0.481172722         0.107513092         0.050000001         0.529450716         0                       
0.475998353         0.107945631         0.0500000006        0.534643131         0                       
0.471483665         0.108316353         0.0500000009        0.539173015         0                       
0.466008074         0.108746773         0.0500000007        0.544665497         0                       
0.463804649         0.108917022         0.0500000007        0.546875489         0                       
0.457466475         0.109387762         0.0500000009        0.55323112          0                       
0.454409894         0.1096069           0.0500000007        0.556295546         0                       
0.446800006         0.110128779         0.0500000007        0.563923309         0                       
0.443922985         0.110317921         0.0500000008        0.566806541         0                       
0.435477337         0.110842025         0.0500000007        0.575268434         0                       
0.434530738         0.110898791         0.0500000007        0.576216734         0                       
0.427060853         0.111319295         0.0500000008        0.583698446         0                       
0.425890242         0.111382993         0.0500000008        0.584870789         0                       
0.423479488         0.111503295         0.0500000007        0.587284542         0                       
0.417324274         0.111814803         0.050000001         0.593447634         0                       
0.411266805         0.11208585          0.0500000008        0.599511164         0                       
0.408141887         0.11222269          0.0500000008        0.602639076         0                       
0.402187401         0.11244373          0.0500000008        0.608597664         0                       
0.397517625         0.112619339         0.0500000007        0.613270741         0                       
0.395705926         0.112676027         0.0500000009        0.615083326         0                       
0.38910017          0.112874054         0.050000001         0.62169205          0                       
0.379735987         0.11309116          0.0500000007        0.631058749         0                       
0.379399774         0.113098976         0.0500000007        0.631395053         0                       
0.379260698         0.113101571         0.0500000007        0.631534153         0                       
0.378454614         0.113112371         0.0500000007        0.63234031          0                       
0.366950411         0.113272568         0.0500000005        0.643845628         0                       
0.364750757         0.113287892         0.0500000007        0.646045336         0                       
0.356239365         0.113314561         0.0500000011        0.654556769         0                       
0.353007464         0.113303172         0.0500000007        0.65778869          0                       
0.346018666         0.113255798         0.0500000009        0.664777649         0                       
0.340750331         0.113177791         0.0500000008        0.670046561         0                       
0.337069087         0.113120789         0.0500000007        0.673728246         0                       
0.334016818         0.113051146         0.0500000007        0.676781309         0                       
0.32690124          0.112862236         0.0500000007        0.683899395         0                       
0.3229092           0.112733005         0.0500000006        0.687893527         0                       
0.315533753         0.112438947         0.0500000007        0.695274833         0                       
0.311978577         0.11228679          0.0500000007        0.698833264         0                       
0.308826592         0.112122592         0.0500000007        0.701989522         0                       
0.301215894         0.11170614          0.0500000007        0.709611606         0                       
0.2995578           0.111604213         0.0500000008        0.711272829         0                       
0.295541873         0.111330837         0.0500000007        0.715298051         0                       
0.290781723         0.111009875         0.0500000007        0.720069009         0                       
0.288088907         0.110800821         0.0500000006        0.722769928         0                       
0.283851285         0.110467905         0.0500000008        0.727020607         0                       
0.276762753         0.109847492         0.0500000007        0.734136238         0                       
0.276476842         0.109821747         0.0500000007        0.734423306         0                       
0.275877614         0.10976199          0.0500000008        0.735025506         0                       
0.268165889         0.109001209         0.050000001         0.742774666         0                       
0.264793597         0.108638023         0.0500000007        0.746166459         0                       
0.259718259         0.108061218         0.0500000008        0.751274469         0                       
0.254526133         0.107441934         0.0500000004        0.756503396         0                       
0.245314381         0.106222974         0.0500000006        0.765795448         0                       
0.244001665         0.106047721         0.0500000009        0.767119811         0                       
0.242353726         0.105804403         0.0500000008        0.768785616         0                       
0.234969385         0.104712202         0.0500000009        0.776250293         0                       
0.229044022         0.103753776         0.0500000007        0.782252668         0                       
0.226993211         0.103423911         0.0500000009        0.784329838         0                       
0.225549061         0.103173429         0.0500000007        0.78579555          0                       
0.217859594         0.101818568         0.050000001         0.793603466         0                       
0.212851218         0.100864975         0.0500000009        0.798701816         0                       
0.207776492         0.0998825944        0.0500000008        0.803870754         0                       
0.200974009         0.0984556416        0.0500000008        0.810821291         0                       
0.198321572         0.0979006075        0.0500000007        0.813531177         0                       
0.195572157         0.0972694654        0.0500000007        0.816352103         0                       
